,HourDK,PriceDK1,Month,Day,Hour,Weekday,PriceDK2,SpotPriceDKK,Year
94859,2020-10-26 17:00:00,351.46,10,26,17,0,379.44,365.45,2020
94860,2020-10-26 18:00:00,351.24,10,26,18,0,364.78,358.01,2020
94861,2020-10-26 19:00:00,300.12,10,26,19,0,359.5,329.81,2020
94862,2020-10-26 20:00:00,298.63,10,26,20,0,298.63,298.63,2020
94863,2020-10-26 21:00:00,149.28,10,26,21,0,149.28,149.28,2020
94864,2020-10-26 22:00:00,106.26,10,26,22,0,106.26,106.26,2020
94865,2020-10-26 23:00:00,93.69,10,26,23,0,93.69,93.69,2020
94866,2020-10-27 00:00:00,82.15,10,27,0,1,82.15,82.15,2020
94867,2020-10-27 01:00:00,76.35,10,27,1,1,76.35,76.35,2020
94868,2020-10-27 02:00:00,71.66,10,27,2,1,71.66,71.66,2020
94869,2020-10-27 03:00:00,74.34,10,27,3,1,74.34,74.34,2020
94870,2020-10-27 04:00:00,83.57,10,27,4,1,83.57,83.57,2020
94871,2020-10-27 05:00:00,96.74,10,27,5,1,96.74,96.74,2020
94872,2020-10-27 06:00:00,104.63,10,27,6,1,104.63,104.63,2020
94873,2020-10-27 07:00:00,119.44,10,27,7,1,329.96,224.7,2020
94874,2020-10-27 08:00:00,135.73,10,27,8,1,320.73,228.23000000000002,2020
94875,2020-10-27 09:00:00,118.92,10,27,9,1,156.79,137.855,2020
94876,2020-10-27 10:00:00,109.32,10,27,10,1,109.32,109.32,2020
94877,2020-10-27 11:00:00,106.04,10,27,11,1,106.04,106.04,2020
94878,2020-10-27 12:00:00,104.63,10,27,12,1,104.63,104.63,2020
94879,2020-10-27 13:00:00,104.33,10,27,13,1,104.33,104.33,2020
94880,2020-10-27 14:00:00,104.7,10,27,14,1,104.7,104.7,2020
94881,2020-10-27 15:00:00,104.85,10,27,15,1,104.85,104.85,2020
94882,2020-10-27 16:00:00,107.31,10,27,16,1,107.31,107.31,2020
94883,2020-10-27 17:00:00,111.77,10,27,17,1,320.65,216.20999999999998,2020
94884,2020-10-27 18:00:00,108.57,10,27,18,1,176.36,142.465,2020
94885,2020-10-27 19:00:00,104.4,10,27,19,1,104.4,104.4,2020
94886,2020-10-27 20:00:00,95.62,10,27,20,1,95.62,95.62,2020
94887,2020-10-27 21:00:00,88.78,10,27,21,1,88.78,88.78,2020
94888,2020-10-27 22:00:00,82.97,10,27,22,1,82.97,82.97,2020
94889,2020-10-27 23:00:00,56.63,10,27,23,1,56.63,56.63,2020
94890,2020-10-28 00:00:00,35.64,10,28,0,2,35.27,35.455,2020
94891,2020-10-28 01:00:00,16.67,10,28,1,2,17.11,16.89,2020
94892,2020-10-28 02:00:00,0.74,10,28,2,2,17.04,8.889999999999999,2020
94893,2020-10-28 03:00:00,31.99,10,28,3,2,31.17,31.58,2020
94894,2020-10-28 04:00:00,44.19,10,28,4,2,44.19,44.19,2020
94895,2020-10-28 05:00:00,73.21,10,28,5,2,73.21,73.21,2020
94896,2020-10-28 06:00:00,83.48,10,28,6,2,83.48,83.48,2020
94897,2020-10-28 07:00:00,91.74,10,28,7,2,91.74,91.74,2020
94898,2020-10-28 08:00:00,96.05,10,28,8,2,137.57,116.81,2020
94899,2020-10-28 09:00:00,92.56,10,28,9,2,92.56,92.56,2020
94900,2020-10-28 10:00:00,91.07,10,28,10,2,91.07,91.07,2020
94901,2020-10-28 11:00:00,89.43,10,28,11,2,89.43,89.43,2020
94902,2020-10-28 12:00:00,87.05,10,28,12,2,143.82,115.435,2020
94903,2020-10-28 13:00:00,87.2,10,28,13,2,224.84,156.02,2020
94904,2020-10-28 14:00:00,86.68,10,28,14,2,250.44,168.56,2020
94905,2020-10-28 15:00:00,85.64,10,28,15,2,307.43,196.535,2020
94906,2020-10-28 16:00:00,89.21,10,28,16,2,186.38,137.795,2020
94907,2020-10-28 17:00:00,91.74,10,28,17,2,332.87,212.305,2020
94908,2020-10-28 18:00:00,91.37,10,28,18,2,222.54,156.95499999999998,2020
94909,2020-10-28 19:00:00,87.42,10,28,19,2,87.42,87.42,2020
94910,2020-10-28 20:00:00,81.62,10,28,20,2,81.62,81.62,2020
94911,2020-10-28 21:00:00,79.46,10,28,21,2,79.46,79.46,2020
94912,2020-10-28 22:00:00,72.39,10,28,22,2,72.39,72.39,2020
94913,2020-10-28 23:00:00,60.12,10,28,23,2,60.12,60.12,2020
94914,2020-10-29 00:00:00,52.62,10,29,0,3,52.62,52.62,2020
94915,2020-10-29 01:00:00,45.1,10,29,1,3,45.1,45.1,2020
94916,2020-10-29 02:00:00,48.37,10,29,2,3,48.37,48.37,2020
94917,2020-10-29 03:00:00,44.06,10,29,3,3,44.06,44.06,2020
94918,2020-10-29 04:00:00,68.69,10,29,4,3,68.69,68.69,2020
94919,2020-10-29 05:00:00,79.85,10,29,5,3,79.85,79.85,2020
94920,2020-10-29 06:00:00,251.62,10,29,6,3,251.62,251.62,2020
94921,2020-10-29 07:00:00,311.68,10,29,7,3,311.68,311.68,2020
94922,2020-10-29 08:00:00,329.32,10,29,8,3,329.32,329.32,2020
94923,2020-10-29 09:00:00,307.44,10,29,9,3,307.44,307.44,2020
94924,2020-10-29 10:00:00,245.67,10,29,10,3,245.67,245.67,2020
94925,2020-10-29 11:00:00,222.45,10,29,11,3,222.45,222.45,2020
94926,2020-10-29 12:00:00,196.4,10,29,12,3,196.4,196.4,2020
94927,2020-10-29 13:00:00,219.25,10,29,13,3,219.25,219.25,2020
94928,2020-10-29 14:00:00,296.94,10,29,14,3,298.43,297.685,2020
94929,2020-10-29 15:00:00,297.17,10,29,15,3,308.4,302.78499999999997,2020
94930,2020-10-29 16:00:00,325.3,10,29,16,3,325.3,325.3,2020
94931,2020-10-29 17:00:00,364.59,10,29,17,3,373.6,369.095,2020
94932,2020-10-29 18:00:00,372.85,10,29,18,3,372.85,372.85,2020
94933,2020-10-29 19:00:00,328.28,10,29,19,3,328.28,328.28,2020
94934,2020-10-29 20:00:00,304.61,10,29,20,3,304.61,304.61,2020
94935,2020-10-29 21:00:00,268.14,10,29,21,3,268.14,268.14,2020
94936,2020-10-29 22:00:00,239.86,10,29,22,3,239.86,239.86,2020
94937,2020-10-29 23:00:00,131.28,10,29,23,3,131.28,131.28,2020
94938,2020-10-30 00:00:00,73.36,10,30,0,4,73.36,73.36,2020
94939,2020-10-30 01:00:00,71.35,10,30,1,4,71.35,71.35,2020
94940,2020-10-30 02:00:00,70.3,10,30,2,4,64.05,67.175,2020
94941,2020-10-30 03:00:00,40.44,10,30,3,4,46.62,43.53,2020
94942,2020-10-30 04:00:00,42.45,10,30,4,4,56.9,49.675,2020
94943,2020-10-30 05:00:00,97.34,10,30,5,4,97.34,97.34,2020
94944,2020-10-30 06:00:00,194.0,10,30,6,4,194.0,194.0,2020
94945,2020-10-30 07:00:00,257.46,10,30,7,4,263.79,260.625,2020
94946,2020-10-30 08:00:00,277.79,10,30,8,4,320.01,298.9,2020
94947,2020-10-30 09:00:00,260.44,10,30,9,4,266.84,263.64,2020
94948,2020-10-30 10:00:00,244.05,10,30,10,4,250.01,247.03,2020
94949,2020-10-30 11:00:00,253.88,10,30,11,4,269.6,261.74,2020
94950,2020-10-30 12:00:00,231.76,10,30,12,4,255.22,243.49,2020
94951,2020-10-30 13:00:00,204.88,10,30,13,4,236.23,220.555,2020
94952,2020-10-30 14:00:00,210.98,10,30,14,4,242.79,226.885,2020
94953,2020-10-30 15:00:00,227.07,10,30,15,4,271.23,249.15,2020
94954,2020-10-30 16:00:00,283.52,10,30,16,4,293.8,288.65999999999997,2020
94955,2020-10-30 17:00:00,293.87,10,30,17,4,293.87,293.87,2020
94956,2020-10-30 18:00:00,320.31,10,30,18,4,320.31,320.31,2020
94957,2020-10-30 19:00:00,281.66,10,30,19,4,281.66,281.66,2020
94958,2020-10-30 20:00:00,96.67,10,30,20,4,96.67,96.67,2020
94959,2020-10-30 21:00:00,79.31,10,30,21,4,79.31,79.31,2020
94960,2020-10-30 22:00:00,74.92,10,30,22,4,74.92,74.92,2020
94961,2020-10-30 23:00:00,71.72,10,30,23,4,71.72,71.72,2020
94962,2020-10-31 00:00:00,220.21,10,31,0,5,220.21,220.21,2020
94963,2020-10-31 01:00:00,201.0,10,31,1,5,201.0,201.0,2020
94964,2020-10-31 02:00:00,201.0,10,31,2,5,201.0,201.0,2020
94965,2020-10-31 03:00:00,219.76,10,31,3,5,219.76,219.76,2020
94966,2020-10-31 04:00:00,212.54,10,31,4,5,212.54,212.54,2020
94967,2020-10-31 05:00:00,211.8,10,31,5,5,211.8,211.8,2020
94968,2020-10-31 06:00:00,227.36,10,31,6,5,227.36,227.36,2020
94969,2020-10-31 07:00:00,258.12,10,31,7,5,258.12,258.12,2020
94970,2020-10-31 08:00:00,275.1,10,31,8,5,275.1,275.1,2020
94971,2020-10-31 09:00:00,288.5,10,31,9,5,288.5,288.5,2020
94972,2020-10-31 10:00:00,272.56,10,31,10,5,272.56,272.56,2020
94973,2020-10-31 11:00:00,254.62,10,31,11,5,254.62,254.62,2020
94974,2020-10-31 12:00:00,200.62,10,31,12,5,200.62,200.62,2020
94975,2020-10-31 13:00:00,85.42,10,31,13,5,85.42,85.42,2020
94976,2020-10-31 14:00:00,82.66,10,31,14,5,82.66,82.66,2020
94977,2020-10-31 15:00:00,82.81,10,31,15,5,82.81,82.81,2020
94978,2020-10-31 16:00:00,87.88,10,31,16,5,87.88,87.88,2020
94979,2020-10-31 17:00:00,89.14,10,31,17,5,89.14,89.14,2020
94980,2020-10-31 18:00:00,81.99,10,31,18,5,81.99,81.99,2020
94981,2020-10-31 19:00:00,70.9,10,31,19,5,72.98,71.94,2020
94982,2020-10-31 20:00:00,61.51,10,31,20,5,61.51,61.51,2020
94983,2020-10-31 21:00:00,50.42,10,31,21,5,50.42,50.42,2020
94984,2020-10-31 22:00:00,39.92,10,31,22,5,39.92,39.92,2020
94985,2020-10-31 23:00:00,27.41,10,31,23,5,27.41,27.41,2020
94986,2020-11-01 00:00:00,34.03,11,1,0,6,34.03,34.03,2020
94987,2020-11-01 01:00:00,31.87,11,1,1,6,31.87,31.87,2020
94988,2020-11-01 02:00:00,26.14,11,1,2,6,26.14,26.14,2020
94989,2020-11-01 03:00:00,26.36,11,1,3,6,26.36,26.36,2020
94990,2020-11-01 04:00:00,29.41,11,1,4,6,29.41,29.41,2020
94991,2020-11-01 05:00:00,32.62,11,1,5,6,32.62,32.62,2020
94992,2020-11-01 06:00:00,33.96,11,1,6,6,33.96,33.96,2020
94993,2020-11-01 07:00:00,35.89,11,1,7,6,35.89,35.89,2020
94994,2020-11-01 08:00:00,46.47,11,1,8,6,46.47,46.47,2020
94995,2020-11-01 09:00:00,52.35,11,1,9,6,52.35,52.35,2020
94996,2020-11-01 10:00:00,58.6,11,1,10,6,58.6,58.6,2020
94997,2020-11-01 11:00:00,57.04,11,1,11,6,57.04,57.04,2020
94998,2020-11-01 12:00:00,51.9,11,1,12,6,51.9,51.9,2020
94999,2020-11-01 13:00:00,48.85,11,1,13,6,48.85,48.85,2020
95000,2020-11-01 14:00:00,46.32,11,1,14,6,46.32,46.32,2020
95001,2020-11-01 15:00:00,50.71,11,1,15,6,50.71,50.71,2020
95002,2020-11-01 16:00:00,58.45,11,1,16,6,58.45,58.45,2020
95003,2020-11-01 17:00:00,64.11,11,1,17,6,64.11,64.11,2020
95004,2020-11-01 18:00:00,59.94,11,1,18,6,59.94,59.94,2020
95005,2020-11-01 19:00:00,51.38,11,1,19,6,51.38,51.38,2020
95006,2020-11-01 20:00:00,37.23,11,1,20,6,37.23,37.23,2020
95007,2020-11-01 21:00:00,28.59,11,1,21,6,28.59,28.59,2020
95008,2020-11-01 22:00:00,18.99,11,1,22,6,18.99,18.99,2020
95009,2020-11-01 23:00:00,10.72,11,1,23,6,10.72,10.72,2020
95010,2020-11-02 00:00:00,0.89,11,2,0,0,0.89,0.89,2020
95011,2020-11-02 01:00:00,-0.3,11,2,1,0,-0.3,-0.3,2020
95012,2020-11-02 02:00:00,-6.93,11,2,2,0,-6.93,-6.93,2020
95013,2020-11-02 03:00:00,-78.04,11,2,3,0,-12.88,-45.46,2020
95014,2020-11-02 04:00:00,-10.35,11,2,4,0,-10.13,-10.24,2020
95015,2020-11-02 05:00:00,0.89,11,2,5,0,0.89,0.89,2020
95016,2020-11-02 06:00:00,18.32,11,2,6,0,18.32,18.32,2020
95017,2020-11-02 07:00:00,36.71,11,2,7,0,36.71,36.71,2020
95018,2020-11-02 08:00:00,40.73,11,2,8,0,40.73,40.73,2020
95019,2020-11-02 09:00:00,39.61,11,2,9,0,39.61,39.61,2020
95020,2020-11-02 10:00:00,37.6,11,2,10,0,37.6,37.6,2020
95021,2020-11-02 11:00:00,36.93,11,2,11,0,36.93,36.93,2020
95022,2020-11-02 12:00:00,36.19,11,2,12,0,36.19,36.19,2020
95023,2020-11-02 13:00:00,36.64,11,2,13,0,36.64,36.64,2020
95024,2020-11-02 14:00:00,36.86,11,2,14,0,36.86,36.86,2020
95025,2020-11-02 15:00:00,40.06,11,2,15,0,40.06,40.06,2020
95026,2020-11-02 16:00:00,52.2,11,2,16,0,52.2,52.2,2020
95027,2020-11-02 17:00:00,63.59,11,2,17,0,284.82,174.20499999999998,2020
95028,2020-11-02 18:00:00,62.03,11,2,18,0,62.03,62.03,2020
95029,2020-11-02 19:00:00,53.09,11,2,19,0,53.09,53.09,2020
95030,2020-11-02 20:00:00,41.77,11,2,20,0,41.77,41.77,2020
95031,2020-11-02 21:00:00,37.01,11,2,21,0,37.01,37.01,2020
95032,2020-11-02 22:00:00,23.98,11,2,22,0,23.98,23.98,2020
95033,2020-11-02 23:00:00,11.1,11,2,23,0,11.1,11.1,2020
95034,2020-11-03 00:00:00,0.67,11,3,0,1,0.67,0.67,2020
95035,2020-11-03 01:00:00,0.82,11,3,1,1,0.82,0.82,2020
95036,2020-11-03 02:00:00,0.97,11,3,2,1,0.97,0.97,2020
95037,2020-11-03 03:00:00,3.2,11,3,3,1,3.2,3.2,2020
95038,2020-11-03 04:00:00,8.26,11,3,4,1,8.26,8.26,2020
95039,2020-11-03 05:00:00,18.76,11,3,5,1,18.76,18.76,2020
95040,2020-11-03 06:00:00,41.1,11,3,6,1,41.1,41.1,2020
95041,2020-11-03 07:00:00,59.86,11,3,7,1,125.16,92.50999999999999,2020
95042,2020-11-03 08:00:00,62.24,11,3,8,1,143.1,102.67,2020
95043,2020-11-03 09:00:00,60.31,11,3,9,1,101.26,80.785,2020
95044,2020-11-03 10:00:00,59.71,11,3,10,1,89.42,74.565,2020
95045,2020-11-03 11:00:00,56.06,11,3,11,1,61.57,58.815,2020
95046,2020-11-03 12:00:00,52.56,11,3,12,1,67.53,60.045,2020
95047,2020-11-03 13:00:00,52.94,11,3,13,1,149.5,101.22,2020
95048,2020-11-03 14:00:00,64.25,11,3,14,1,308.54,186.395,2020
95049,2020-11-03 15:00:00,73.71,11,3,15,1,327.9,200.80499999999998,2020
95050,2020-11-03 16:00:00,305.56,11,3,16,1,401.01,353.28499999999997,2020
95051,2020-11-03 17:00:00,342.41,11,3,17,1,521.85,432.13,2020
95052,2020-11-03 18:00:00,298.26,11,3,18,1,400.64,349.45,2020
95053,2020-11-03 19:00:00,200.95,11,3,19,1,316.36,258.655,2020
95054,2020-11-03 20:00:00,61.87,11,3,20,1,61.87,61.87,2020
95055,2020-11-03 21:00:00,56.14,11,3,21,1,56.14,56.14,2020
95056,2020-11-03 22:00:00,45.71,11,3,22,1,45.71,45.71,2020
95057,2020-11-03 23:00:00,27.92,11,3,23,1,27.92,27.92,2020
95058,2020-11-04 00:00:00,18.09,11,4,0,2,18.09,18.09,2020
95059,2020-11-04 01:00:00,11.09,11,4,1,2,11.09,11.09,2020
95060,2020-11-04 02:00:00,10.72,11,4,2,2,10.72,10.72,2020
95061,2020-11-04 03:00:00,10.57,11,4,3,2,10.57,10.57,2020
95062,2020-11-04 04:00:00,10.87,11,4,4,2,10.87,10.87,2020
95063,2020-11-04 05:00:00,16.83,11,4,5,2,16.83,16.83,2020
95064,2020-11-04 06:00:00,34.33,11,4,6,2,34.33,34.33,2020
95065,2020-11-04 07:00:00,61.13,11,4,7,2,61.13,61.13,2020
95066,2020-11-04 08:00:00,148.33,11,4,8,2,148.33,148.33,2020
95067,2020-11-04 09:00:00,55.55,11,4,9,2,55.55,55.55,2020
95068,2020-11-04 10:00:00,47.43,11,4,10,2,47.43,47.43,2020
95069,2020-11-04 11:00:00,38.65,11,4,11,2,38.65,38.65,2020
95070,2020-11-04 12:00:00,37.01,11,4,12,2,37.01,37.01,2020
95071,2020-11-04 13:00:00,37.08,11,4,13,2,37.08,37.08,2020
95072,2020-11-04 14:00:00,37.38,11,4,14,2,37.38,37.38,2020
95073,2020-11-04 15:00:00,38.35,11,4,15,2,38.35,38.35,2020
95074,2020-11-04 16:00:00,52.12,11,4,16,2,52.12,52.12,2020
95075,2020-11-04 17:00:00,260.54,11,4,17,2,260.54,260.54,2020
95076,2020-11-04 18:00:00,112.29,11,4,18,2,112.29,112.29,2020
95077,2020-11-04 19:00:00,45.94,11,4,19,2,45.94,45.94,2020
95078,2020-11-04 20:00:00,36.56,11,4,20,2,36.56,36.56,2020
95079,2020-11-04 21:00:00,32.17,11,4,21,2,32.17,32.17,2020
95080,2020-11-04 22:00:00,24.05,11,4,22,2,24.05,24.05,2020
95081,2020-11-04 23:00:00,10.72,11,4,23,2,10.72,10.72,2020
95082,2020-11-05 00:00:00,12.51,11,5,0,3,12.51,12.51,2020
95083,2020-11-05 01:00:00,10.13,11,5,1,3,10.13,10.13,2020
95084,2020-11-05 02:00:00,7.15,11,5,2,3,7.15,7.15,2020
95085,2020-11-05 03:00:00,6.7,11,5,3,3,6.7,6.7,2020
95086,2020-11-05 04:00:00,7.22,11,5,4,3,7.22,7.22,2020
95087,2020-11-05 05:00:00,11.1,11,5,5,3,11.1,11.1,2020
95088,2020-11-05 06:00:00,17.2,11,5,6,3,17.2,17.2,2020
95089,2020-11-05 07:00:00,31.95,11,5,7,3,31.95,31.95,2020
95090,2020-11-05 08:00:00,27.78,11,5,8,3,27.78,27.78,2020
95091,2020-11-05 09:00:00,25.84,11,5,9,3,25.84,25.84,2020
95092,2020-11-05 10:00:00,22.64,11,5,10,3,22.64,22.64,2020
95093,2020-11-05 11:00:00,19.66,11,5,11,3,19.66,19.66,2020
95094,2020-11-05 12:00:00,17.43,11,5,12,3,17.43,17.43,2020
95095,2020-11-05 13:00:00,16.23,11,5,13,3,16.23,16.23,2020
95096,2020-11-05 14:00:00,17.72,11,5,14,3,17.72,17.72,2020
95097,2020-11-05 15:00:00,22.94,11,5,15,3,22.94,22.94,2020
95098,2020-11-05 16:00:00,33.96,11,5,16,3,33.96,33.96,2020
95099,2020-11-05 17:00:00,51.83,11,5,17,3,104.18,78.005,2020
95100,2020-11-05 18:00:00,43.71,11,5,18,3,43.71,43.71,2020
95101,2020-11-05 19:00:00,30.16,11,5,19,3,30.16,30.16,2020
95102,2020-11-05 20:00:00,23.16,11,5,20,3,23.16,23.16,2020
95103,2020-11-05 21:00:00,16.31,11,5,21,3,16.31,16.31,2020
95104,2020-11-05 22:00:00,11.99,11,5,22,3,11.99,11.99,2020
95105,2020-11-05 23:00:00,7.52,11,5,23,3,7.52,7.52,2020
95106,2020-11-06 00:00:00,7.0,11,6,0,4,7.0,7.0,2020
95107,2020-11-06 01:00:00,6.63,11,6,1,4,6.63,6.63,2020
95108,2020-11-06 02:00:00,6.55,11,6,2,4,6.55,6.55,2020
95109,2020-11-06 03:00:00,8.34,11,6,3,4,8.34,8.34,2020
95110,2020-11-06 04:00:00,11.09,11,6,4,4,11.09,11.09,2020
95111,2020-11-06 05:00:00,19.88,11,6,5,4,19.88,19.88,2020
95112,2020-11-06 06:00:00,74.76,11,6,6,4,74.76,74.76,2020
95113,2020-11-06 07:00:00,355.4,11,6,7,4,355.4,355.4,2020
95114,2020-11-06 08:00:00,374.98,11,6,8,4,374.98,374.98,2020
95115,2020-11-06 09:00:00,356.89,11,6,9,4,356.89,356.89,2020
95116,2020-11-06 10:00:00,335.81,11,6,10,4,335.81,335.81,2020
95117,2020-11-06 11:00:00,322.41,11,6,11,4,330.38,326.395,2020
95118,2020-11-06 12:00:00,293.22,11,6,12,4,293.22,293.22,2020
95119,2020-11-06 13:00:00,284.96,11,6,13,4,284.96,284.96,2020
95120,2020-11-06 14:00:00,289.65,11,6,14,4,289.65,289.65,2020
95121,2020-11-06 15:00:00,322.71,11,6,15,4,322.71,322.71,2020
95122,2020-11-06 16:00:00,347.8,11,6,16,4,347.8,347.8,2020
95123,2020-11-06 17:00:00,387.19,11,6,17,4,396.72,391.95500000000004,2020
95124,2020-11-06 18:00:00,375.13,11,6,18,4,384.36,379.745,2020
95125,2020-11-06 19:00:00,355.84,11,6,19,4,355.84,355.84,2020
95126,2020-11-06 20:00:00,303.87,11,6,20,4,303.87,303.87,2020
95127,2020-11-06 21:00:00,270.81,11,6,21,4,270.81,270.81,2020
95128,2020-11-06 22:00:00,275.5,11,6,22,4,275.5,275.5,2020
95129,2020-11-06 23:00:00,249.37,11,6,23,4,249.37,249.37,2020
95130,2020-11-07 00:00:00,261.08,11,7,0,5,261.08,261.08,2020
95131,2020-11-07 01:00:00,230.31,11,7,1,5,230.31,230.31,2020
95132,2020-11-07 02:00:00,195.3,11,7,2,5,195.3,195.3,2020
95133,2020-11-07 03:00:00,125.36,11,7,3,5,125.36,125.36,2020
95134,2020-11-07 04:00:00,191.13,11,7,4,5,191.13,191.13,2020
95135,2020-11-07 05:00:00,208.64,11,7,5,5,208.64,208.64,2020
95136,2020-11-07 06:00:00,225.92,11,7,6,5,225.92,225.92,2020
95137,2020-11-07 07:00:00,229.72,11,7,7,5,229.72,229.72,2020
95138,2020-11-07 08:00:00,257.87,11,7,8,5,257.87,257.87,2020
95139,2020-11-07 09:00:00,257.58,11,7,9,5,257.58,257.58,2020
95140,2020-11-07 10:00:00,239.1,11,7,10,5,239.1,239.1,2020
95141,2020-11-07 11:00:00,236.5,11,7,11,5,236.5,236.5,2020
95142,2020-11-07 12:00:00,244.17,11,7,12,5,244.17,244.17,2020
95143,2020-11-07 13:00:00,239.1,11,7,13,5,239.1,239.1,2020
95144,2020-11-07 14:00:00,251.02,11,7,14,5,251.02,251.02,2020
95145,2020-11-07 15:00:00,305.55,11,7,15,5,305.55,305.55,2020
95146,2020-11-07 16:00:00,350.09,11,7,16,5,350.09,350.09,2020
95147,2020-11-07 17:00:00,388.15,11,7,17,5,388.15,388.15,2020
95148,2020-11-07 18:00:00,363.79,11,7,18,5,363.79,363.79,2020
95149,2020-11-07 19:00:00,347.11,11,7,19,5,347.11,347.11,2020
95150,2020-11-07 20:00:00,319.18,11,7,20,5,319.18,319.18,2020
95151,2020-11-07 21:00:00,290.57,11,7,21,5,290.57,290.57,2020
95152,2020-11-07 22:00:00,282.98,11,7,22,5,282.98,282.98,2020
95153,2020-11-07 23:00:00,266.07,11,7,23,5,266.07,266.07,2020
95154,2020-11-08 00:00:00,267.34,11,8,0,6,267.34,267.34,2020
95155,2020-11-08 01:00:00,236.34,11,8,1,6,236.34,236.34,2020
95156,2020-11-08 02:00:00,232.61,11,8,2,6,232.61,232.61,2020
95157,2020-11-08 03:00:00,233.28,11,8,3,6,233.28,233.28,2020
95158,2020-11-08 04:00:00,237.38,11,8,4,6,237.38,237.38,2020
95159,2020-11-08 05:00:00,242.37,11,8,5,6,208.98,225.675,2020
95160,2020-11-08 06:00:00,241.93,11,8,6,6,293.43,267.68,2020
95161,2020-11-08 07:00:00,253.03,11,8,7,6,530.14,391.585,2020
95162,2020-11-08 08:00:00,238.57,11,8,8,6,571.28,404.92499999999995,2020
95163,2020-11-08 09:00:00,250.87,11,8,9,6,571.58,411.225,2020
95164,2020-11-08 10:00:00,242.6,11,8,10,6,571.65,407.125,2020
95165,2020-11-08 11:00:00,250.35,11,8,11,6,571.65,411.0,2020
95166,2020-11-08 12:00:00,251.24,11,8,12,6,571.65,411.445,2020
95167,2020-11-08 13:00:00,248.26,11,8,13,6,571.88,410.07,2020
95168,2020-11-08 14:00:00,251.24,11,8,14,6,251.24,251.24,2020
95169,2020-11-08 15:00:00,296.63,11,8,15,6,296.63,296.63,2020
95170,2020-11-08 16:00:00,325.7,11,8,16,6,325.7,325.7,2020
95171,2020-11-08 17:00:00,362.37,11,8,17,6,371.31,366.84000000000003,2020
95172,2020-11-08 18:00:00,357.45,11,8,18,6,366.25,361.85,2020
95173,2020-11-08 19:00:00,342.84,11,8,19,6,342.84,342.84,2020
95174,2020-11-08 20:00:00,326.59,11,8,20,6,326.59,326.59,2020
95175,2020-11-08 21:00:00,300.43,11,8,21,6,300.43,300.43,2020
95176,2020-11-08 22:00:00,291.42,11,8,22,6,291.42,291.42,2020
95177,2020-11-08 23:00:00,269.13,11,8,23,6,269.13,269.13,2020
95178,2020-11-09 00:00:00,242.23,11,9,0,0,242.23,242.23,2020
95179,2020-11-09 01:00:00,170.45,11,9,1,0,170.45,170.45,2020
95180,2020-11-09 02:00:00,146.23,11,9,2,0,146.23,146.23,2020
95181,2020-11-09 03:00:00,186.03,11,9,3,0,186.03,186.03,2020
95182,2020-11-09 04:00:00,231.05,11,9,4,0,231.05,231.05,2020
95183,2020-11-09 05:00:00,247.07,11,9,5,0,214.2,230.635,2020
95184,2020-11-09 06:00:00,330.69,11,9,6,0,366.47,348.58000000000004,2020
95185,2020-11-09 07:00:00,364.31,11,9,7,0,442.34,403.325,2020
95186,2020-11-09 08:00:00,372.28,11,9,8,0,494.44,433.36,2020
95187,2020-11-09 09:00:00,357.75,11,9,9,0,357.75,357.75,2020
95188,2020-11-09 10:00:00,347.61,11,9,10,0,351.86,349.735,2020
95189,2020-11-09 11:00:00,344.78,11,9,11,0,351.64,348.21,2020
95190,2020-11-09 12:00:00,343.66,11,9,12,0,351.41,347.535,2020
95191,2020-11-09 13:00:00,358.2,11,9,13,0,484.23,421.21500000000003,2020
95192,2020-11-09 14:00:00,405.15,11,9,14,0,483.71,444.42999999999995,2020
95193,2020-11-09 15:00:00,370.2,11,9,15,0,485.94,428.07,2020
95194,2020-11-09 16:00:00,551.31,11,9,16,0,565.76,558.535,2020
95195,2020-11-09 17:00:00,536.03,11,9,17,0,1102.54,819.285,2020
95196,2020-11-09 18:00:00,459.19,11,9,18,0,603.92,531.555,2020
95197,2020-11-09 19:00:00,417.08,11,9,19,0,424.6,420.84000000000003,2020
95198,2020-11-09 20:00:00,358.05,11,9,20,0,358.05,358.05,2020
95199,2020-11-09 21:00:00,331.96,11,9,21,0,331.96,331.96,2020
95200,2020-11-09 22:00:00,313.33,11,9,22,0,313.33,313.33,2020
95201,2020-11-09 23:00:00,271.67,11,9,23,0,271.67,271.67,2020
95202,2020-11-10 00:00:00,244.88,11,10,0,1,244.88,244.88,2020
95203,2020-11-10 01:00:00,244.28,11,10,1,1,244.28,244.28,2020
95204,2020-11-10 02:00:00,238.32,11,10,2,1,238.32,238.32,2020
95205,2020-11-10 03:00:00,232.66,11,10,3,1,232.66,232.66,2020
95206,2020-11-10 04:00:00,244.36,11,10,4,1,241.08,242.72000000000003,2020
95207,2020-11-10 05:00:00,264.17,11,10,5,1,267.45,265.81,2020
95208,2020-11-10 06:00:00,338.67,11,10,6,1,346.94,342.805,2020
95209,2020-11-10 07:00:00,374.21,11,10,7,1,517.17,445.68999999999994,2020
95210,2020-11-10 08:00:00,403.64,11,10,8,1,814.42,609.03,2020
95211,2020-11-10 09:00:00,393.35,11,10,9,1,507.64,450.495,2020
95212,2020-11-10 10:00:00,394.62,11,10,10,1,494.6,444.61,2020
95213,2020-11-10 11:00:00,390.3,11,10,11,1,506.52,448.40999999999997,2020
